Sample_Name,Sample_Well,Sample_Plate,Sample_Group,Pool_ID,Sentrix_ID,Sentrix_Position,Investigator,Project,Tissue,Type,EBV,Cell_Line,Wildtype,Normal,Coment,Scan_Date,GDSC1,GDSC2,cosmic_id
SIHA,H02,SMET0042,NA,NA,8221916156,R02C02,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,930297
DOTC2-4510,G03,SMET0042,NA,NA,8221916156,R03C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,906843
HELA,H03,SMET0042,NA,NA,8221916156,R03C02,Sebastian Moran,Sanger Cell Lines,CERVIX,CERVICAL ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,1298134
FARAGE,G04,SMET0042,NA,NA,8221916156,R04C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,NON-HODGKIN'S B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-24,blood,B_cell_lymphoma,1297449
CL-40,H04,SMET0042,NA,NA,8221916156,R04C02,Sebastian Moran,Sanger Cell Lines,COLON,COLON CARCINOMA,No,YES,Yes,No,NA,2012-08-24,digestive_system,large_intestine,1240124
NCI-H524,G05,SMET0042,NA,NA,8221916156,R05C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,908483
COR-L32,G06,SMET0042,NA,NA,8221916156,R06C01,Sebastian Moran,Sanger Cell Lines,NA,SMALL CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,1322212
OVCA420,H06,SMET0042,NA,NA,8221916156,R06C02,Sebastian Moran,Sanger Cell Lines,OVARY,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1480364
HSC-39,G07,SMET0042,NA,NA,8221924056,R01C01,Sebastian Moran,Sanger Cell Lines,STOMACH,GASTRIC CANCER,No,YES,Yes,No,NA,2012-08-24,digestive_system,stomach,1322224
SUP-HD1,H07,SMET0042,NA,NA,8221924056,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HODGKIN LYMPHOMA,No,YES,Yes,No,NA,2012-08-24,blood,Hodgkin_lymphoma,1331039
TT,G08,SMET0042,NA,NA,8221924056,R02C01,Sebastian Moran,Sanger Cell Lines,THYROID,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,thyroid,thyroid,930299
ARH-77,A01,SMET0042,NA,NA,8221924072,R01C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,myeloma,906765
CA46,B01,SMET0042,NA,NA,8221924072,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,Burkitt_lymphoma,910703
RPMI-6666,A02,SMET0042,NA,NA,8221924072,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,Hodgkin_lymphoma,909701
BC-3,B02,SMET0042,NA,NA,8221924072,R02C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,B_cell_lymphoma,910918
TC-YIK,A03,SMET0042,NA,NA,8221924072,R03C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,946357
SKG-IIIA,B03,SMET0042,NA,NA,8221924072,R03C02,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,930298
SNU-475,A04,SMET0042,NA,NA,8221924072,R04C01,Sebastian Moran,Sanger Cell Lines,LIVER,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,digestive_system,liver,909739
IM-9,B04,SMET0042,NA,NA,8221924072,R04C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,myeloma,753563
COR-L321,A05,SMET0042,NA,NA,8221924072,R05C01,Sebastian Moran,Sanger Cell Lines,LUNG,LUNG CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,Lung_other,1322213
MO,B05,SMET0042,NA,NA,8221924072,R05C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAIRY CELL LEUKEMIA,No,YES,Yes,No,NA,2012-08-24,NA,NA,NA
SU-DHL-6,A06,SMET0042,NA,NA,8221924072,R06C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-24,blood,B_cell_lymphoma,1331037
PANC-02-03,B06,SMET0042,NA,NA,8221924072,R06C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-24,pancreas,pancreas,1298475
JHOS-2,E07,SMET0042,NA,NA,8221924085,R01C01,Sebastian Moran,Sanger Cell Lines,OVARY,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1479995
IOSE-523(-),F07,SMET0042,NA,NA,8221924085,R01C02,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1479993
NCI-H1876,E08,SMET0042,NA,NA,8221924085,R02C01,Sebastian Moran,Sanger Cell Lines,LUNG,SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,1330972
NCI-SNU-16,F08,SMET0042,NA,NA,8221924085,R02C02,Sebastian Moran,Sanger Cell Lines,STOMACH,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,digestive_system,stomach,908446
UWB1-289,C07,SMET0042,NA,NA,8221924092,R01C01,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1480374
CS1,D07,SMET0042,NA,NA,8221924092,R01C02,Sebastian Moran,Sanger Cell Lines,CARTILAGE,CARTILAGE,No,YES,Yes,No,NA,2012-08-24,bone,bone_other,1290795
SUP-M2,C08,SMET0042,NA,NA,8221924092,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,ANAPLASTIC LARGE CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-24,blood,anaplastic_large_cell_lymphoma,1331040
DMS-79,D08,SMET0042,NA,NA,8221924092,R02C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,753551
SW756,A07,SMET0042,NA,NA,8221924123,R01C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,724839
TGW,B07,SMET0042,NA,NA,8221924123,R01C02,Sebastian Moran,Sanger Cell Lines,AUTONOMIC GANGLIA,NEUROBLASTOMA,No,YES,Yes,No,NA,2012-08-24,nervous_system,neuroblastoma,910780
OV-7,A08,SMET0042,NA,NA,8221924123,R02C01,Sebastian Moran,Sanger Cell Lines,OVARY,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1480360
SU-DHL-5,B08,SMET0042,NA,NA,8221924123,R02C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-24,blood,B_cell_lymphoma,1331036
EB-3,E01,SMET0042,NA,NA,8221924127,R01C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,Burkitt_lymphoma,906847
JIYOYEP-2003,F01,SMET0042,NA,NA,8221924127,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,Burkitt_lymphoma,907268
CA-SKI,E02,SMET0042,NA,NA,8221924127,R02C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,906824
ME-180,F02,SMET0042,NA,NA,8221924127,R02C02,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,687514
MS751,E03,SMET0042,NA,NA,8221924127,R03C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CERVICAL CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,1240179
HT-3,F03,SMET0042,NA,NA,8221924127,R03C02,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,907068
C-4-I,E04,SMET0042,NA,NA,8221924127,R04C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CERVICAL CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,687506
MC-CAR,F04,SMET0042,NA,NA,8221924127,R04C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,haematopoietic_neoplasm other,683665
JHOS-4,E05,SMET0042,NA,NA,8221924127,R05C01,Sebastian Moran,Sanger Cell Lines,OVARY,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1480359
PEO1,E06,SMET0042,NA,NA,8221924127,R06C01,Sebastian Moran,Sanger Cell Lines,OVARY,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1480372
JHOS-3,F06,SMET0042,NA,NA,8221924127,R06C02,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1480358
IOSE-397,A01,SMET0045,NA,NA,8221924057,R01C01,Sebastian Moran,Sanger Cell Lines,OVARY,NA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,ovary,1479992
MDA-MB-415,B01,SMET0045,NA,NA,8221924057,R01C02,Sebastian Moran,Sanger Cell Lines,BREAST,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,breast,breast,924240
HS-445,A02,SMET0045,NA,NA,8221924057,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HODGKIN LYMPHOMA,No,YES,Yes,No,NA,2012-11-09,blood,Hodgkin_lymphoma,1322218
NCI-H1417,B02,SMET0045,NA,NA,8221924057,R02C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,688001
SN12C,A03,SMET0045,NA,NA,8221924057,R03C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,kidney,kidney,905979
NCI-H1436,B03,SMET0045,NA,NA,8221924057,R03C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,908469
HS-578-T,A04,SMET0045,NA,NA,8221924057,R04C01,Sebastian Moran,Sanger Cell Lines,BREAST,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,breast,breast,905957
SNU-C5,B04,SMET0045,NA,NA,8221924057,R04C02,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,large_intestine,1674021
COR-L311,A05,SMET0045,NA,NA,8221924057,R05C01,Sebastian Moran,Sanger Cell Lines,LUNG,SMALL CELL CARCINOMA,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,687980
HUCCT1,B05,SMET0045,NA,NA,8221924057,R05C02,Sebastian Moran,Sanger Cell Lines,BILIARY TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,biliary_tract,907069
22RV1,A06,SMET0045,NA,NA,8221924057,R06C01,Sebastian Moran,Sanger Cell Lines,PROSTATE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,prostate,924100
HCE-7,B06,SMET0045,NA,NA,8221924057,R06C02,Sebastian Moran,Sanger Cell Lines,ESOPHAGUS,SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-11-09,aero_digestive_tract,oesophagus,998179
MHH-ES-1,C01,SMET0045,NA,NA,8221924059,R01C01,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-11-09,bone,ewings_sarcoma,908134
KARPAS-299,D01,SMET0045,NA,NA,8221924059,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,anaplastic_large_cell_lymphoma,907273
CAOV-4,C02,SMET0045,NA,NA,8221924059,R02C01,Sebastian Moran,Sanger Cell Lines,OVARY,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,ovary,949090
CCRF-CEM,C03,SMET0045,NA,NA,8221924059,R03C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,lymphoblastic_leukemia,905952
COLO-741,D06,SMET0045,NA,NA,8221924059,R06C02,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,large_intestine,906815
COR-L303,E01,SMET0045,NA,NA,8221924077,R01C01,Sebastian Moran,Sanger Cell Lines,LUNG,SMALL CELL CARCINOMA,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,1297438
COLO-678,F02,SMET0045,NA,NA,8221924077,R02C02,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,large_intestine,910689
U-2-OS,E03,SMET0045,NA,NA,8221924077,R03C01,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-11-09,bone,osteosarcoma,909776
EJM,F03,SMET0045,NA,NA,8221924077,R03C02,Sebastian Moran,Sanger Cell Lines,BLOOD,MULTIPLE MYELOMA,No,YES,Yes,No,NA,2012-11-09,blood,lymphoid_neoplasm other,1297447
SNU-283,E04,SMET0045,NA,NA,8221924077,R04C01,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,large_intestine,1659929
CML-T1,F04,SMET0045,NA,NA,8221924077,R04C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,chronic_myeloid_leukaemia,910951
BL-41,E05,SMET0045,NA,NA,8221924077,R05C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,Burkitt_lymphoma,910706
A431,F05,SMET0045,NA,NA,8221924077,R05C02,Sebastian Moran,Sanger Cell Lines,SKIN,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,skin,skin_other,910925
MLMA,E06,SMET0045,NA,NA,8221924077,R06C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,hairy_cell_leukaemia,908142
TYK-NU,F06,SMET0045,NA,NA,8221924077,R06C02,Sebastian Moran,Sanger Cell Lines,OVARY,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,ovary,909774
HCC2998,G01,SMET0045,NA,NA,8221924128,R01C01,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,large_intestine,905971
MZ1-PC,H01,SMET0045,NA,NA,8221924128,R01C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,pancreas,pancreas,753595
CAL-78,G02,SMET0045,NA,NA,8221924128,R02C01,Sebastian Moran,Sanger Cell Lines,BONE,CHONDROSARCOMA,No,YES,Yes,No,NA,2012-11-09,bone,chondrosarcoma,1290765
NCI-H1435,H02,SMET0045,NA,NA,8221924128,R02C02,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-11-09,lung,lung_NSCLC_adenocarcinoma,1298347
SNU-1040,H04,SMET0045,NA,NA,8221924128,R04C02,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,large_intestine,1659823
NB(TU)1-10,H05,SMET0045,NA,NA,8221924128,R05C02,Sebastian Moran,Sanger Cell Lines,KIDNEY,ADRENAL GLAND NEUROBLASTOMA,No,YES,Yes,No,NA,2012-11-09,nervous_system,neuroblastoma,1240181
RXF393,G06,SMET0045,NA,NA,8221924128,R06C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,kidney,kidney,905978
IOSE-364(-),B07,SMET0045,NA,NA,8221932009,R01C02,Sebastian Moran,Sanger Cell Lines,OVARY,NA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,ovary,1479991
MM1S,A09,SMET0045,NA,NA,8221932009,R03C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,MYELOMA,No,YES,Yes,No,NA,2012-11-09,blood,myeloma,1659818
SF539,A10,SMET0045,NA,NA,8221932009,R04C01,Sebastian Moran,Sanger Cell Lines,CENTRAL NERVOUS SYSTEM,GLIOMA,No,YES,Yes,No,NA,2012-11-09,nervous_system,glioma,905984
K-562,B10,SMET0045,NA,NA,8221932009,R04C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,chronic_myeloid_leukaemia,905940
NCI-H1836,A11,SMET0045,NA,NA,8221932009,R05C01,Sebastian Moran,Sanger Cell Lines,LUNG,SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,1240182
MFE-296,A12,SMET0045,NA,NA,8221932009,R06C01,Sebastian Moran,Sanger Cell Lines,ENDOMETRIUM,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,endometrium,908130
HCC1143,C07,SMET0045,NA,NA,8221932018,R01C01,Sebastian Moran,Sanger Cell Lines,BREAST,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,breast,breast,749710
SACC-83,C08,SMET0045,NA,NA,8221932018,R02C01,Sebastian Moran,Sanger Cell Lines,HEAD & NECK,ADENOID CYSTIC CARCINOMA,No,YES,Yes,No,NA,2012-11-09,aero_digestive_tract,head and neck,1299049
WM-115,D08,SMET0045,NA,NA,8221932018,R02C02,Sebastian Moran,Sanger Cell Lines,SKIN,MALIGNANT MELANOMA,No,YES,Yes,No,NA,2012-11-09,skin,melanoma,909784
NCI-H660,D09,SMET0045,NA,NA,8221932018,R03C02,Sebastian Moran,Sanger Cell Lines,PROSTATE,SMALL CELL CARCINOMA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,prostate,1330975
MOG-G-UVW,C10,SMET0045,NA,NA,8221932018,R04C01,Sebastian Moran,Sanger Cell Lines,CENTRAL NERVOUS SYSTEM,GLIOMA,No,YES,Yes,No,NA,2012-11-09,nervous_system,glioma,908145
SNU-175,C11,SMET0045,NA,NA,8221932018,R05C01,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,large_intestine,1659928
SNG-M,F07,SMET0045,NA,NA,8221932024,R01C02,Sebastian Moran,Sanger Cell Lines,ENDOMETRIUM,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,endometrium,909735
ALL-SIL,F08,SMET0045,NA,NA,8221932024,R02C02,Sebastian Moran,Sanger Cell Lines,BLOOD,T CELL LEUKEMIA,No,YES,Yes,No,NA,2012-11-09,blood,T_cell_leukemia,1295740
NB1,E09,SMET0045,NA,NA,8221932024,R03C01,Sebastian Moran,Sanger Cell Lines,AUTONOMIC GANGLIA,NEUROBLASTOMA,No,YES,Yes,No,NA,2012-11-09,nervous_system,neuroblastoma,949179
SK-MEL-2,E10,SMET0045,NA,NA,8221932024,R04C01,Sebastian Moran,Sanger Cell Lines,SKIN,MALIGNANT MELANOMA,No,YES,Yes,No,NA,2012-11-09,skin,melanoma,905955
LC-1-SQ,E11,SMET0045,NA,NA,8221932024,R05C01,Sebastian Moran,Sanger Cell Lines,LUNG,SQUAMOUS CARCINOMA,No,YES,Yes,No,NA,2012-11-09,lung,lung_NSCLC_squamous_cell_carcinoma,1298223
PA-TU-8902,F11,SMET0045,NA,NA,8221932024,R05C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-11-09,pancreas,pancreas,1298526
MHH-CALL-2,F12,SMET0045,NA,NA,8221932024,R06C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,B_cell_leukemia,908132
PWR-1E,G07,SMET0045,NA,NA,8221932055,R01C01,Sebastian Moran,Sanger Cell Lines,PROSTATE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,prostate,1330993
HCC-15,H07,SMET0045,NA,NA,8221932055,R01C02,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-11-09,lung,lung_NSCLC_squamous_cell_carcinoma,1240143
COR-L279,G08,SMET0045,NA,NA,8221932055,R02C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,910937
SK-MEL-31,G09,SMET0045,NA,NA,8221932055,R03C01,Sebastian Moran,Sanger Cell Lines,SKIN,MALIGNANT MELANOMA,No,YES,Yes,No,NA,2012-11-09,skin,melanoma,909727
GA-10-CLONE-4,H09,SMET0045,NA,NA,8221932055,R03C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,Burkitt_lymphoma,906867
IOSE-75-16SV40,G10,SMET0045,NA,NA,8221932055,R04C01,Sebastian Moran,Sanger Cell Lines,OVARY,NA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,ovary,1479994
OV-56,B01,SMET0046,NA,NA,8359018114,R01C02,Sebastian Moran,Sanger Cell Lines,OVARY,NA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,ovary,1480362
SCI-1,B03,SMET0046,NA,NA,8359018114,R03C02,Sebastian Moran,Sanger Cell Lines,BLOOD,B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-11-09,blood,B_cell_lymphoma,1331031
SNU-81,B04,SMET0046,NA,NA,8359018114,R04C02,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,large_intestine,1660036
SNU-449,A05,SMET0046,NA,NA,8359018114,R05C01,Sebastian Moran,Sanger Cell Lines,LIVER,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,liver,909738
NCI-H1048,B05,SMET0046,NA,NA,8359018114,R05C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,687995
M14,A06,SMET0046,NA,NA,8359018114,R06C01,Sebastian Moran,Sanger Cell Lines,SKIN,MALIGNANT MELANOMA,No,YES,Yes,No,NA,2012-11-09,skin,melanoma,905975
CCF-STTG1,D02,SMET0046,NA,NA,8359026006,R02C02,Sebastian Moran,Sanger Cell Lines,CENTRAL NERVOUS SYSTEM,GLIOMA,No,YES,Yes,No,NA,2012-11-09,nervous_system,glioma,906823
NCI-H847,D05,SMET0046,NA,NA,8359026006,R05C02,Sebastian Moran,Sanger Cell Lines,LUNG,SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,1240193
MHH-CALL-4,D06,SMET0046,NA,NA,8359026006,R06C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,B_cell_leukemia,908133
HT,F01,SMET0046,NA,NA,8359026010,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-11-09,blood,B_cell_lymphoma,907063
MDA-MB-330,E02,SMET0046,NA,NA,8359026010,R02C01,Sebastian Moran,Sanger Cell Lines,BREAST,MIXED,No,YES,Yes,No,NA,2012-11-09,breast,breast,1330941
DMS-273,F03,SMET0046,NA,NA,8359026010,R03C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,lung,lung_small_cell_carcinoma,687985
WM-266-4,E04,SMET0046,NA,NA,8359026010,R04C01,Sebastian Moran,Sanger Cell Lines,SKIN,MELANOMA,No,YES,Yes,No,NA,2012-11-09,skin,melanoma,1299076
A172,F04,SMET0046,NA,NA,8359026010,R04C02,Sebastian Moran,Sanger Cell Lines,CENTRAL NERVOUS SYSTEM,GLIOMA,No,YES,Yes,No,NA,2012-11-09,nervous_system,glioma,687563
CAKI-1,E05,SMET0046,NA,NA,8359026010,R05C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,kidney,kidney,905963
RWPE-1,F05,SMET0046,NA,NA,8359026010,R05C02,Sebastian Moran,Sanger Cell Lines,PROSTATE,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,urogenital_system,prostate,1331026
NUGC-4,H03,SMET0046,NA,NA,8359026028,R03C02,Sebastian Moran,Sanger Cell Lines,STOMACH,SIGNET RING ADENOCARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,stomach,1298357
HEP3B2-1-7,G04,SMET0046,NA,NA,8359026028,R04C01,Sebastian Moran,Sanger Cell Lines,LIVER,HEPATOCELLULAR CARCINOMA,No,YES,Yes,No,NA,2012-11-09,digestive_system,liver,1240147
HCC1937,H04,SMET0046,NA,NA,8359026028,R04C02,Sebastian Moran,Sanger Cell Lines,BREAST,CARCINOMA,No,YES,Yes,No,NA,2012-11-09,breast,breast,749714
